"","CaseID","time","Vacc_Aff_2","Vacc_Aff_4","Vacc_Aff_7","Vacc_Cog_1","Vacc_Cog_2","Vacc_Cog_3","Vacc_Cog_4","Vacc_Cog_5","Vacc_Beh_2","Vacc_Beh_3","Vacc_Oth_5","Vacc_Oth_6","Vacc_Oth_7","Vacc_Oth_8","mean_attitude","mean_involvement"
"284",349,6,4,4,1,5,4,4,3,1,3,1,4,3,3,4,3.09090909090909,3.33333333333333
"285",352,6,5,6,4,6,7,7,4,4,6,1,7,5,5,1,5.18181818181818,3.66666666666667
"286",353,6,1,1,1,4,7,3,2,4,1,7,6,7,7,7,3.36363636363636,7
"287",354,6,7,7,7,7,7,7,6,7,7,7,7,5,7,7,6.90909090909091,6.33333333333333
"288",356,6,2,1,1,2,2,2,2,1,2,1,2,5,4,6,1.63636363636364,5
"289",357,6,6,6,1,5,7,7,5,1,1,1,7,4,6,6,4.27272727272727,5.33333333333333
"290",358,6,5,6,7,6,7,6,6,7,6,7,7,5,7,6,6.36363636363636,6
"291",360,6,7,7,4,7,7,6,6,3,6,5,7,6,6,6,5.90909090909091,6
"292",361,6,6,6,6,6,7,6,5,3,7,2,6,5,6,5,5.45454545454545,5.33333333333333
"293",362,6,7,5,6,6,7,7,7,7,7,4,7,6,7,7,6.36363636363636,6.66666666666667
"294",365,6,7,7,7,6,7,7,6,4,7,3,7,5,6,6,6.18181818181818,5.66666666666667
"295",366,6,6,6,6,6,7,6,6,7,7,7,7,5,6,6,6.45454545454545,5.66666666666667
"296",369,6,7,6,3,7,7,4,3,3,6,3,7,4,6,5,5.09090909090909,5
"297",370,6,6,6,6,6,7,6,6,4,7,5,7,5,7,6,6,6
"298",371,6,4,4,3,4,5,4,3,3,6,3,5,3,5,4,4,4
"299",372,6,5,5,4,5,6,5,5,6,5,4,6,4,6,7,5.09090909090909,5.66666666666667
"300",373,6,6,6,6,5,7,6,5,6,6,6,6,5,6,6,5.90909090909091,5.66666666666667
"301",374,6,7,7,1,7,7,6,7,4,5,3,6,4,6,5,5.45454545454545,5
"302",2260,6,6,7,5,6,6,6,6,4,7,3,7,5,6,5,5.72727272727273,5.33333333333333
"303",376,6,4,4,1,4,4,5,4,1,3,1,4,3,4,4,3.18181818181818,3.66666666666667
"304",377,6,7,7,4,5,4,7,4,4,5,4,6,6,4,4,5.18181818181818,4.66666666666667
"305",378,6,6,6,3,6,6,6,6,4,5,2,6,2,6,5,5.09090909090909,4.33333333333333
"306",381,6,5,5,3,5,7,6,6,3,7,5,6,3,7,3,5.27272727272727,4.33333333333333
"307",382,6,7,5,7,7,7,5,4,7,7,4,7,1,7,5,6.09090909090909,4.33333333333333
"308",383,6,4,4,3,4,5,5,4,2,4,2,4,4,4,4,3.72727272727273,4
"309",384,6,6,6,5,6,7,5,6,7,7,4,7,4,6,2,6,4
"310",385,6,4,4,4,4,7,5,3,5,7,4,7,5,7,7,4.90909090909091,6.33333333333333
"311",386,6,4,4,1,4,5,3,1,1,1,1,4,5,2,3,2.63636363636364,3.33333333333333
"312",388,6,6,6,1,6,6,6,5,5,4,4,6,4,6,5,5,5
"313",389,6,5,5,6,5,7,6,5,6,4,4,5,4,5,6,5.27272727272727,5
"314",390,6,6,6,4,6,7,6,6,4,4,4,6,5,6,5,5.36363636363636,5.33333333333333
"315",391,6,6,6,6,6,7,6,6,6,5,6,6,7,7,7,6,7
"316",392,6,7,6,7,6,7,6,6,5,6,5,7,6,6,6,6.18181818181818,6
"317",393,6,7,7,1,6,7,6,6,5,7,5,7,7,7,7,5.81818181818182,7
"318",395,6,3,2,2,3,3,3,2,3,2,2,3,2,4,5,2.54545454545455,3.66666666666667
"319",396,6,7,6,3,7,7,7,5,5,6,2,6,5,6,6,5.54545454545455,5.66666666666667
"320",397,6,6,7,7,7,7,6,6,7,7,2,7,6,7,6,6.27272727272727,6.33333333333333
"321",398,6,5,4,7,5,7,5,5,7,7,4,7,4,7,7,5.72727272727273,6
"322",400,6,6,6,5,6,7,6,6,5,6,3,6,4,5,5,5.63636363636364,4.66666666666667
"323",405,6,5,3,4,6,6,4,3,1,4,2,6,5,6,6,4,5.66666666666667
"324",406,6,4,3,1,5,6,3,1,4,4,4,4,4,7,7,3.54545454545455,6
"325",407,6,7,7,5,6,7,7,5,5,7,3,7,6,7,7,6,6.66666666666667
"326",2266,6,4,5,5,4,6,3,3,3,4,4,4,5,5,4,4.09090909090909,4.66666666666667
"327",409,6,6,6,7,6,6,6,6,4,7,5,6,5,6,6,5.90909090909091,5.66666666666667
"328",410,6,1,1,1,2,3,1,1,1,4,1,3,6,4,7,1.72727272727273,5.66666666666667
"329",411,6,6,6,6,6,7,6,6,6,7,7,7,4,6,3,6.36363636363636,4.33333333333333
"330",412,6,6,5,6,6,6,5,6,5,6,4,6,2,6,5,5.54545454545455,4.33333333333333
"331",413,6,4,4,2,4,5,4,4,4,4,4,4,4,7,7,3.90909090909091,6
"332",414,6,1,1,1,1,1,1,1,1,1,2,1,4,2,4,1.09090909090909,3.33333333333333
"333",415,6,6,6,6,6,7,6,5,5,7,4,7,5,7,6,5.90909090909091,6
"334",418,6,6,4,4,5,7,6,5,4,7,4,7,5,7,6,5.36363636363636,6
"335",420,6,6,6,6,5,7,6,5,4,6,5,6,5,6,6,5.63636363636364,5.66666666666667
"336",422,6,6,3,2,4,5,4,3,1,1,1,5,1,1,1,3.18181818181818,1
"337",424,6,1,1,1,4,1,1,1,1,1,1,2,5,7,4,1.36363636363636,5.33333333333333
"338",425,6,6,6,7,6,7,6,6,6,7,6,7,5,6,6,6.36363636363636,5.66666666666667
"339",427,6,6,6,6,6,7,6,5,5,6,5,7,5,6,6,5.90909090909091,5.66666666666667
"340",428,6,5,5,6,5,6,6,6,6,6,2,5,6,6,5,5.27272727272727,5.66666666666667
"341",429,6,6,6,4,5,7,5,3,4,7,3,7,5,7,7,5.18181818181818,6.33333333333333
"342",430,6,7,6,6,6,7,6,5,6,7,6,7,5,6,6,6.27272727272727,5.66666666666667
"343",431,6,5,6,6,6,7,5,1,7,6,3,5,4,3,3,5.18181818181818,3.33333333333333
"344",432,6,7,7,6,6,7,7,6,6,7,3,7,7,7,7,6.27272727272727,7
"345",433,6,7,7,3,6,7,6,6,2,6,2,7,5,7,5,5.36363636363636,5.66666666666667
"346",436,6,7,7,6,7,7,7,7,7,7,7,7,6,7,7,6.90909090909091,6.66666666666667
"347",439,6,6,6,4,6,7,6,6,5,7,4,6,4,6,6,5.72727272727273,5.33333333333333
"348",441,6,6,6,5,6,7,6,4,5,3,2,7,5,7,6,5.18181818181818,6
"349",442,6,7,7,7,7,7,7,7,6,7,6,7,5,7,6,6.81818181818182,6
"350",443,6,6,7,5,6,7,4,4,3,6,1,7,4,7,4,5.09090909090909,5
"351",444,6,6,6,6,5,7,4,4,4,5,4,6,4,4,5,5.18181818181818,4.33333333333333
"352",445,6,6,6,6,6,7,6,6,5,7,6,5,5,4,6,6,5
"353",446,6,7,6,6,6,7,6,6,6,7,5,6,5,7,6,6.18181818181818,6
"354",447,6,7,7,5,6,7,6,6,4,5,4,7,5,7,6,5.81818181818182,6
"355",448,6,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,6.33333333333333
"356",449,6,7,6,6,6,7,6,5,5,6,6,5,5,6,6,5.90909090909091,5.66666666666667
"357",450,6,7,7,6,6,7,7,7,6,7,5,7,5,6,6,6.54545454545455,5.66666666666667
"358",452,6,7,7,7,6,7,5,4,7,7,6,7,4,7,6,6.36363636363636,5.66666666666667
"359",453,6,5,4,7,5,7,5,3,7,7,7,7,5,7,7,5.81818181818182,6.33333333333333
"360",454,6,5,5,3,4,6,3,3,2,6,2,6,3,6,7,4.09090909090909,5.33333333333333
"361",457,6,7,7,7,7,7,7,7,1,7,1,7,2,7,5,5.90909090909091,4.66666666666667
"362",458,6,6,6,6,6,7,6,6,7,6,6,6,2,4,4,6.18181818181818,3.33333333333333
"363",459,6,7,7,5,6,7,7,7,3,5,4,7,5,4,6,5.90909090909091,5
"364",460,6,6,5,4,5,7,6,5,4,6,3,6,5,6,6,5.18181818181818,5.66666666666667
"365",461,6,5,1,1,3,5,3,2,1,1,1,4,3,5,4,2.45454545454545,4
"366",462,6,7,7,4,6,7,7,6,7,4,5,7,4,5,4,6.09090909090909,4.33333333333333
"367",463,6,7,6,1,5,6,6,5,2,6,1,5,3,4,4,4.54545454545455,3.66666666666667
"368",464,6,6,6,6,6,7,6,6,7,6,7,7,6,6,7,6.36363636363636,6.33333333333333
"369",465,6,7,7,3,6,7,5,6,4,7,2,7,3,5,5,5.54545454545455,4.33333333333333
"370",466,6,7,7,7,6,7,6,7,7,7,7,7,6,7,7,6.81818181818182,6.66666666666667
"371",467,6,5,4,4,5,6,5,4,2,7,7,4,4,6,5,4.81818181818182,5
"372",468,6,6,5,5,6,6,5,5,5,6,6,6,5,6,6,5.54545454545455,5.66666666666667
"373",469,6,7,6,2,7,7,6,6,3,6,2,7,4,5,4,5.36363636363636,4.33333333333333
"374",470,6,5,5,6,5,6,3,2,7,6,2,6,3,4,3,4.81818181818182,3.33333333333333
"375",472,6,6,6,5,6,7,6,6,5,5,3,6,5,4,4,5.54545454545455,4.33333333333333
"376",474,6,7,7,5,7,7,5,7,7,7,4,7,3,7,3,6.36363636363636,4.33333333333333
"377",475,6,5,5,6,6,6,5,4,5,6,5,5,5,6,6,5.27272727272727,5.66666666666667
"378",476,6,7,7,7,7,7,7,7,7,7,7,4,4,7,7,6.72727272727273,6
"379",477,6,6,6,7,5,7,3,5,5,5,3,6,5,7,7,5.27272727272727,6.33333333333333
"380",478,6,6,6,6,6,6,6,6,4,7,4,7,5,7,7,5.81818181818182,6.33333333333333
"381",479,6,5,4,1,4,5,4,4,1,4,2,4,4,4,4,3.45454545454545,4
"382",480,6,5,4,4,6,7,5,4,4,5,2,7,4,5,2,4.81818181818182,3.66666666666667
"383",481,6,6,5,4,6,7,4,4,3,5,3,7,6,7,7,4.90909090909091,6.66666666666667
"384",482,6,7,7,6,7,7,7,6,7,7,6,7,6,7,7,6.72727272727273,6.66666666666667
"385",486,6,7,5,6,6,7,5,4,6,7,3,7,4,6,6,5.72727272727273,5.33333333333333
"386",487,6,4,3,1,4,3,2,2,1,3,2,1,4,5,5,2.36363636363636,4.66666666666667
"387",488,6,5,5,3,5,6,5,2,3,5,3,6,4,6,6,4.36363636363636,5.33333333333333
"388",489,6,1,1,1,1,1,1,1,6,1,1,3,4,4,3,1.63636363636364,3.66666666666667
"389",490,6,5,4,1,5,5,5,4,3,5,1,5,3,4,3,3.90909090909091,3.33333333333333
"390",491,6,6,6,5,6,6,6,2,4,4,2,6,5,6,7,4.81818181818182,6
"391",493,6,7,7,4,7,7,7,7,6,7,5,7,7,7,7,6.45454545454545,7
"392",494,6,6,7,6,6,7,5,6,7,6,7,7,2,4,2,6.36363636363636,2.66666666666667
"393",495,6,7,6,6,7,7,6,6,6,4,5,7,5,4,5,6.09090909090909,4.66666666666667
"394",496,6,7,6,4,6,7,6,6,4,5,3,7,5,6,4,5.54545454545455,5
"395",497,6,6,7,6,7,7,6,6,6,7,6,6,4,7,6,6.36363636363636,5.66666666666667
"396",499,6,7,7,7,7,7,7,7,5,6,6,7,7,7,6,6.63636363636364,6.66666666666667
"397",500,6,6,5,2,5,6,5,5,2,4,2,5,3,5,5,4.27272727272727,4.33333333333333
"398",502,6,6,6,5,6,7,6,6,2,6,2,6,5,6,5,5.27272727272727,5.33333333333333
"399",503,6,2,1,1,4,7,2,2,2,1,1,1,6,1,4,2.18181818181818,3.66666666666667
"400",504,6,7,5,4,6,7,7,7,2,1,3,6,3,6,5,5,4.66666666666667
"401",505,6,6,5,4,4,6,5,4,5,6,2,6,3,5,5,4.81818181818182,4.33333333333333
"402",507,6,7,7,6,6,7,6,6,7,6,6,7,6,6,7,6.45454545454545,6.33333333333333
"403",508,6,5,5,4,5,6,5,4,4,4,4,5,4,5,5,4.63636363636364,4.66666666666667
"404",509,6,4,1,1,4,4,1,2,1,1,1,4,4,4,3,2.18181818181818,3.66666666666667
"405",511,6,7,6,4,5,7,6,6,5,5,5,7,6,6,7,5.72727272727273,6.33333333333333
"406",512,6,6,5,4,6,6,6,5,2,6,3,6,4,6,6,5,5.33333333333333
"407",513,6,7,6,7,4,7,6,4,7,7,7,7,6,7,7,6.27272727272727,6.66666666666667
"408",514,6,7,7,7,6,7,7,7,5,7,7,7,5,7,7,6.72727272727273,6.33333333333333
"409",515,6,7,4,6,7,7,6,4,7,7,1,7,3,7,7,5.72727272727273,5.66666666666667
"410",516,6,6,6,4,6,7,4,4,4,4,5,6,5,4,6,5.09090909090909,5
"411",517,6,7,7,6,7,7,7,7,6,7,7,7,6,7,7,6.81818181818182,6.66666666666667
"412",518,6,4,5,3,4,5,4,4,5,4,3,5,2,4,4,4.18181818181818,3.33333333333333
"413",520,6,7,6,2,6,6,6,6,2,6,2,7,4,6,5,5.09090909090909,5
"414",521,6,6,6,5,6,7,6,6,7,7,3,7,4,7,5,6,5.33333333333333
"415",522,6,5,6,7,6,7,6,7,6,7,7,7,6,7,7,6.45454545454545,6.66666666666667
"416",523,6,6,6,7,6,7,5,6,7,7,5,7,6,7,7,6.27272727272727,6.66666666666667
"417",525,6,6,5,5,6,7,5,5,5,6,4,7,4,6,5,5.54545454545455,5
"418",526,6,6,7,6,6,7,6,6,7,6,6,7,5,6,6,6.36363636363636,5.66666666666667
"419",530,6,7,7,6,6,7,6,6,6,7,6,7,5,4,6,6.45454545454545,5
"420",531,6,6,6,4,6,7,6,6,4,6,5,7,5,6,6,5.72727272727273,5.66666666666667
"421",532,6,3,3,1,2,4,3,1,1,1,1,2,4,5,5,2,4.66666666666667
"422",534,6,6,1,7,7,7,7,7,7,7,6,7,4,5,6,6.27272727272727,5
"423",535,6,6,6,5,6,7,7,6,6,7,5,6,4,5,5,6.09090909090909,4.66666666666667
"424",536,6,6,5,6,6,7,5,5,7,5,5,7,5,7,7,5.81818181818182,6.33333333333333
"425",537,6,7,7,6,6,7,7,7,3,7,3,6,7,7,7,6,7
"426",538,6,7,7,7,7,7,7,7,7,7,5,7,6,7,7,6.81818181818182,6.66666666666667
"427",539,6,4,4,1,4,4,4,3,1,4,1,5,4,6,5,3.18181818181818,5
"428",540,6,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2.33333333333333
"429",542,6,5,4,7,5,7,4,3,7,7,7,7,5,7,6,5.72727272727273,6
"430",543,6,5,4,4,6,7,4,4,4,4,4,5,4,7,6,4.63636363636364,5.66666666666667
"431",544,6,6,5,7,5,7,4,3,7,7,7,5,5,7,7,5.72727272727273,6.33333333333333
"432",545,6,6,5,5,5,7,6,5,2,6,2,7,3,6,4,5.09090909090909,4.33333333333333
"433",548,6,7,7,7,6,7,6,6,7,7,4,7,5,7,7,6.45454545454545,6.33333333333333
"434",549,6,1,4,1,1,4,1,7,1,1,1,1,4,7,7,2.09090909090909,6
"435",551,6,6,6,1,5,7,6,6,1,6,1,5,6,5,5,4.54545454545455,5.33333333333333
"436",552,6,6,6,7,6,7,6,6,5,7,5,7,6,6,6,6.18181818181818,6
"437",553,6,5,5,5,5,7,4,5,7,5,4,6,4,5,7,5.27272727272727,5.33333333333333
"438",556,6,7,6,7,7,7,5,6,4,7,4,7,5,7,7,6.09090909090909,6.33333333333333
"439",557,6,4,4,2,6,5,3,2,2,5,2,6,3,4,4,3.72727272727273,3.66666666666667
"440",558,6,7,6,7,6,7,7,6,5,7,6,7,6,7,7,6.45454545454545,6.66666666666667
"441",559,6,7,7,4,7,7,6,5,6,4,5,7,2,6,5,5.90909090909091,4.33333333333333
"442",560,6,3,1,1,3,4,2,1,2,2,1,3,5,6,6,2.09090909090909,5.66666666666667
"443",561,6,6,6,4,6,7,6,6,5,7,4,7,6,7,7,5.81818181818182,6.66666666666667
"444",563,6,5,5,4,5,6,5,4,3,4,3,6,5,7,7,4.54545454545455,6.33333333333333
"445",564,6,5,4,2,4,5,4,3,3,1,4,5,5,4,5,3.63636363636364,4.66666666666667
"446",565,6,6,6,4,6,6,6,5,6,6,2,6,4,5,6,5.36363636363636,5
"447",566,6,7,5,5,4,7,4,3,6,7,5,6,5,7,7,5.36363636363636,6.33333333333333
"448",567,6,6,6,4,6,7,6,4,5,6,4,5,4,6,6,5.36363636363636,5.33333333333333
"449",570,6,6,5,4,6,7,6,5,7,2,4,7,4,5,6,5.36363636363636,5
"450",572,6,5,4,2,7,6,5,5,2,2,2,7,4,4,4,4.27272727272727,4
"451",573,6,7,6,5,6,7,5,5,7,6,6,7,3,7,4,6.09090909090909,4.66666666666667
"452",575,6,6,5,3,6,7,5,4,2,6,2,6,5,7,6,4.72727272727273,6
"453",576,6,4,2,5,4,6,4,2,3,3,1,4,3,6,5,3.45454545454545,4.66666666666667
"454",578,6,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,6.33333333333333
"455",579,6,6,4,5,6,6,4,3,5,6,6,4,3,6,5,5,4.66666666666667
"456",580,6,6,5,4,5,6,6,5,4,6,4,7,4,5,4,5.27272727272727,4.33333333333333
"457",581,6,7,7,7,6,7,7,7,7,7,5,7,4,7,4,6.72727272727273,5
"458",582,6,7,6,5,7,7,6,5,1,6,5,7,4,6,6,5.63636363636364,5.33333333333333
"459",583,6,7,7,7,7,7,7,7,5,7,6,7,5,7,5,6.72727272727273,5.66666666666667
"460",584,6,6,5,3,5,6,4,4,3,5,3,6,4,6,6,4.54545454545455,5.33333333333333
"461",586,6,7,6,7,7,7,6,6,6,7,2,7,5,7,7,6.18181818181818,6.33333333333333
"462",587,6,6,5,6,6,7,5,5,6,6,6,6,4,6,6,5.81818181818182,5.33333333333333
"463",588,6,7,7,6,7,7,7,7,5,7,6,5,7,7,7,6.45454545454545,7
"464",590,6,6,5,5,5,6,5,4,4,5,5,6,5,5,4,5.09090909090909,4.66666666666667
"465",591,6,6,6,5,6,7,6,5,7,7,5,7,4,7,6,6.09090909090909,5.66666666666667
"466",592,6,5,5,2,5,6,6,4,1,4,1,4,4,4,5,3.90909090909091,4.33333333333333
"467",593,6,6,5,5,5,6,5,5,4,6,1,6,6,7,6,4.90909090909091,6.33333333333333
"468",595,6,7,7,5,6,7,6,7,6,7,5,7,7,5,7,6.36363636363636,6.33333333333333
"469",596,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,5.72727272727273,6
"470",597,6,7,7,6,6,7,6,6,4,6,2,7,6,7,6,5.81818181818182,6.33333333333333
"471",598,6,6,6,3,6,7,6,6,3,4,2,7,4,5,5,5.09090909090909,4.66666666666667
"472",599,6,6,5,1,5,6,4,4,3,2,2,2,2,5,3,3.63636363636364,3.33333333333333
"473",601,6,6,2,7,2,7,6,2,7,7,7,6,4,4,4,5.36363636363636,4
"474",602,6,7,6,6,6,7,6,6,5,7,3,7,5,7,6,6,6
"475",603,6,6,6,4,6,6,6,4,2,5,3,7,4,6,5,5,5
"476",604,6,7,7,6,7,7,7,7,7,7,6,7,6,7,7,6.81818181818182,6.66666666666667
"477",606,6,7,7,6,7,7,7,6,6,7,3,7,6,7,6,6.36363636363636,6.33333333333333
"478",608,6,7,7,5,7,7,7,7,5,7,4,7,4,7,4,6.36363636363636,5
"479",610,6,6,5,3,5,6,5,4,3,5,3,6,4,7,5,4.63636363636364,5.33333333333333
"480",611,6,7,7,5,7,7,6,6,5,7,2,7,5,7,7,6,6.33333333333333
"481",613,6,6,7,2,7,7,7,7,4,7,5,7,4,5,5,6,4.66666666666667
"482",614,6,6,6,5,5,6,5,5,6,6,4,6,6,6,6,5.45454545454545,6
"483",616,6,7,7,6,7,7,7,6,6,7,5,7,4,7,5,6.54545454545455,5.33333333333333
"484",617,6,7,7,6,6,7,6,6,5,7,6,6,4,3,4,6.27272727272727,3.66666666666667
"485",619,6,7,6,7,5,7,6,6,5,7,4,7,7,7,7,6.09090909090909,7
"486",620,6,4,5,1,3,6,5,2,1,5,1,7,7,5,7,3.63636363636364,6.33333333333333
"487",621,6,5,5,5,5,6,4,4,6,4,5,5,3,5,3,4.90909090909091,3.66666666666667
"488",622,6,1,1,1,2,2,3,4,1,1,1,3,5,4,5,1.81818181818182,4.66666666666667
"489",623,6,5,4,5,5,6,4,4,4,4,5,6,4,5,5,4.72727272727273,4.66666666666667
"490",625,6,5,5,5,4,6,4,5,5,4,4,5,5,5,4,4.72727272727273,4.66666666666667
"491",629,6,5,5,4,5,6,4,4,5,5,3,5,4,5,6,4.63636363636364,5
"492",635,6,6,6,7,6,7,6,6,6,7,5,7,5,7,6,6.27272727272727,6
"493",636,6,1,1,1,1,1,1,1,1,1,1,1,6,6,6,1,6
"494",637,6,6,6,2,6,7,6,5,3,6,3,6,3,7,5,5.09090909090909,5
"495",638,6,6,6,7,6,7,6,5,7,6,7,7,4,7,5,6.36363636363636,5.33333333333333
"496",639,6,7,6,1,7,7,7,6,1,7,1,7,6,4,6,5.18181818181818,5.33333333333333
"497",640,6,6,6,3,6,7,6,6,3,6,4,5,3,6,5,5.27272727272727,4.66666666666667
"498",642,6,7,4,6,6,7,6,6,7,7,7,7,6,7,6,6.36363636363636,6.33333333333333
"499",643,6,6,6,6,6,7,4,4,4,6,7,6,4,7,7,5.63636363636364,6
"500",644,6,7,7,5,6,7,6,5,5,6,5,7,4,6,6,6,5.33333333333333
"501",645,6,7,7,6,7,7,7,7,7,7,6,7,6,7,4,6.81818181818182,5.66666666666667
"502",648,6,7,4,7,6,7,5,5,6,7,6,7,7,7,7,6.09090909090909,7
"503",649,6,6,6,4,6,6,5,5,4,6,3,6,3,4,5,5.18181818181818,4
"504",650,6,6,6,5,7,7,5,5,4,5,4,7,4,6,5,5.54545454545455,5
"505",652,6,7,6,7,6,7,6,6,7,7,7,7,6,7,7,6.63636363636364,6.66666666666667
"506",653,6,5,6,4,5,6,4,4,2,4,2,6,5,6,4,4.36363636363636,5
"507",654,6,7,6,5,5,7,5,6,6,7,5,7,3,7,7,6,5.66666666666667
"508",655,6,2,2,1,2,2,1,1,1,1,1,2,2,3,3,1.45454545454545,2.66666666666667
"509",656,6,5,6,5,6,7,7,5,2,7,6,7,3,4,5,5.72727272727273,4
"510",658,6,4,4,1,4,4,2,2,1,1,1,4,4,3,5,2.54545454545455,4
"511",660,6,4,4,1,4,4,4,4,1,1,1,4,1,1,1,2.90909090909091,1
"512",661,6,4,2,2,4,4,2,2,2,2,2,5,3,5,5,2.81818181818182,4.33333333333333
"513",664,6,5,5,6,5,7,5,3,6,6,4,6,4,7,6,5.27272727272727,5.66666666666667
"514",665,6,7,7,4,7,7,7,7,7,4,7,7,5,7,7,6.45454545454545,6.33333333333333
"515",667,6,6,7,2,6,7,5,4,3,3,2,7,7,7,7,4.72727272727273,7
"516",668,6,6,5,4,7,7,6,6,5,6,3,7,4,7,5,5.63636363636364,5.33333333333333
"517",669,6,7,5,2,4,7,4,4,3,7,4,7,4,6,6,4.90909090909091,5.33333333333333
"518",671,6,7,7,7,6,7,7,7,7,7,6,7,6,6,6,6.81818181818182,6
"519",672,6,7,6,7,7,7,7,7,7,7,7,7,4,7,7,6.90909090909091,6
"520",673,6,7,7,1,5,7,4,4,1,1,1,6,2,2,4,4,2.66666666666667
"521",674,6,6,6,6,6,7,6,5,5,7,7,6,6,6,5,6.09090909090909,5.66666666666667
"522",675,6,7,7,7,7,7,7,7,4,7,6,7,6,7,7,6.63636363636364,6.66666666666667
"523",676,6,7,1,4,6,7,7,7,7,6,3,7,5,5,5,5.63636363636364,5
"524",677,6,6,6,6,6,7,6,4,5,7,2,7,6,7,7,5.63636363636364,6.66666666666667
"525",678,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"526",681,6,7,7,6,7,7,7,7,1,7,2,7,4,7,7,5.90909090909091,6
"527",682,6,6,6,5,6,7,6,5,5,6,5,5,6,6,5,5.63636363636364,5.66666666666667
"528",683,6,6,2,5,6,6,6,5,4,6,2,5,3,6,4,4.81818181818182,4.33333333333333
"529",684,6,7,7,4,7,7,7,2,4,7,2,7,4,7,5,5.54545454545455,5.33333333333333
"530",685,6,7,6,4,7,7,7,7,3,6,4,7,4,4,5,5.90909090909091,4.33333333333333
"531",686,6,6,7,6,6,6,6,6,5,7,3,7,6,7,7,5.90909090909091,6.66666666666667
"532",687,6,6,2,5,7,7,7,7,3,7,7,7,4,7,4,5.90909090909091,5
"533",688,6,6,2,4,4,7,2,2,1,4,1,7,4,5,5,3.63636363636364,4.66666666666667
"534",690,6,4,3,2,4,4,5,3,3,5,4,5,4,5,5,3.81818181818182,4.66666666666667
"535",691,6,7,6,5,7,7,6,6,6,6,6,7,6,7,7,6.27272727272727,6.66666666666667
"536",692,6,6,6,5,5,7,6,7,7,6,6,7,4,6,6,6.18181818181818,5.33333333333333
"537",693,6,6,6,6,5,7,4,3,7,7,4,7,4,6,6,5.63636363636364,5.33333333333333
"538",694,6,7,6,5,6,7,6,5,2,6,2,7,5,6,5,5.36363636363636,5.33333333333333
"539",695,6,7,7,5,6,7,6,5,4,7,4,7,4,6,5,5.90909090909091,5
"540",696,6,6,5,4,6,7,6,6,6,4,1,7,1,7,5,5.27272727272727,4.33333333333333
"541",697,6,7,4,7,7,7,6,5,7,7,7,7,7,7,7,6.45454545454545,7
"542",698,6,7,6,6,6,7,6,4,4,4,6,7,2,6,6,5.72727272727273,4.66666666666667
"543",699,6,7,7,3,7,7,7,2,7,2,2,7,4,6,5,5.27272727272727,5
"544",700,6,7,7,7,6,7,6,6,6,6,6,7,5,6,6,6.45454545454545,5.66666666666667
"545",703,6,7,7,4,6,6,6,6,4,6,4,6,5,6,6,5.63636363636364,5.66666666666667
"546",705,6,6,6,5,4,7,6,4,6,7,5,6,5,5,6,5.63636363636364,5.33333333333333
"547",707,6,6,7,7,6,7,3,5,7,5,5,7,4,6,3,5.90909090909091,4.33333333333333
"548",709,6,7,7,5,7,7,7,7,2,7,3,7,5,6,6,6,5.66666666666667
"549",710,6,6,6,4,6,6,6,6,3,4,3,6,4,3,4,5.09090909090909,3.66666666666667
"550",711,6,6,6,6,5,7,3,4,5,6,4,6,4,6,5,5.27272727272727,5
"551",712,6,7,7,6,6,7,6,7,3,7,4,7,5,7,6,6.09090909090909,6
"552",715,6,7,7,7,6,7,6,6,6,7,4,6,5,7,7,6.27272727272727,6.33333333333333
"553",716,6,6,6,4,5,7,6,5,4,6,3,6,5,6,6,5.27272727272727,5.66666666666667
"554",717,6,6,6,6,6,7,6,6,7,7,2,7,5,5,5,6,5
"555",718,6,6,5,3,6,7,6,4,5,6,4,6,6,7,7,5.27272727272727,6.66666666666667
"556",720,6,7,7,5,7,7,7,7,7,7,2,7,5,7,7,6.36363636363636,6.33333333333333
"557",721,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,6.81818181818182,7
"558",722,6,3,3,4,4,4,3,7,1,4,4,6,2,7,6,3.90909090909091,5
"559",723,6,5,5,3,5,7,6,5,4,6,2,6,6,5,6,4.90909090909091,5.66666666666667
"560",725,6,6,6,4,6,6,6,6,4,1,4,7,6,7,7,5.09090909090909,6.66666666666667
"561",726,6,4,5,4,5,6,5,3,4,2,1,5,5,7,7,4,6.33333333333333
"562",727,6,5,6,1,5,7,6,5,1,7,5,7,4,7,6,5,5.66666666666667
"563",733,6,7,7,7,7,7,7,6,5,6,4,7,5,7,7,6.36363636363636,6.33333333333333
"564",734,6,6,6,5,6,7,7,6,7,7,6,7,5,7,7,6.36363636363636,6.33333333333333
"565",735,6,6,6,6,6,7,6,6,5,7,5,6,5,6,6,6,5.66666666666667
"566",736,6,5,5,4,6,6,6,5,6,5,5,6,5,5,6,5.36363636363636,5.33333333333333
"567",737,6,6,3,4,6,5,4,2,1,3,4,5,4,5,7,3.90909090909091,5.33333333333333
